Customer_ID,Gender,Age,City,Loyalty_Status,Signup_Date,Email
8834,Male,47,Kisumu,Gold,2025-12-07,jconway@example.net
8835,Male,36,Malindi,Silver,2023-04-20,hoffmanelizabeth@example.com
8836,Female,53,Thika,Silver,2023-03-12,tmatthews@example.com
8837,Male,35,Malindi,Gold,2025-08-10,christian07@example.net
8838,Male,19,Nakuru,Gold,2026-03-02,smithamy@example.com
8839,Female,36,Nairobi,Gold,2025-03-05,cheryl52@example.com
8840,Male,40,Malindi,Silver,2023-08-22,cory25@example.net
8841,Female,21,Nairobi,Gold,2025-04-18,floydelizabeth@example.net
8842,Male,24,Malindi,Gold,2023-07-23,lindsey90@example.net
8843,Female,25,Thika,Silver,2023-04-19,jeffreypierce@example.net
8844,Female,37,Nakuru,Gold,2024-01-16,ntaylor@example.org
8845,Female,35,Mombasa,Silver,2025-02-21,vrichardson@example.org
8846,Female,66,Nakuru,Bronze,2025-12-26,shaneadams@example.com
8847,Female,44,Thika,Silver,2026-03-01,nsims@example.org
8848,Male,42,Malindi,Bronze,2023-11-13,robert05@example.org
8849,Male,64,Thika,Gold,2025-04-29,halljohn@example.org
8850,Female,70,Thika,Bronze,2025-11-17,zrichardson@example.com
8851,Male,66,Kisumu,Bronze,2024-09-19,wrightrandall@example.com
8852,Male,24,Malindi,Bronze,2022-12-22,amanda85@example.com
8853,Female,50,Thika,Gold,2026-01-19,wilsondaniel@example.net
8854,Male,50,Nairobi,Gold,2024-07-19,fconrad@example.com
8855,Male,70,Kisumu,Silver,2022-12-27,qpennington@example.net
8856,Female,27,Nakuru,Bronze,2022-11-04,bradleylee@example.org
8857,Male,41,Nairobi,Bronze,2026-01-09,willie56@example.org
8858,Male,24,Thika,Silver,2024-10-27,uwilliams@example.net
8859,Male,62,Nairobi,Bronze,2023-03-22,ipaul@example.net
8860,Male,35,Malindi,Silver,2023-01-31,josephevans@example.net
8861,Female,38,Kisumu,Gold,2022-11-11,evansclaire@example.com
8862,Female,33,Malindi,Silver,2025-04-30,angela26@example.org
8863,Male,25,Kisumu,Silver,2023-08-25,higginssavannah@example.net
8864,Female,65,Nakuru,Gold,2025-01-26,mcdanielchris@example.com
8865,Female,26,Kisumu,Bronze,2024-01-28,angelamccoy@example.net
8866,Male,47,Mombasa,Gold,2023-12-10,kwong@example.org
8867,Female,69,Kisumu,Bronze,2023-11-20,ruthgarrett@example.com
8868,Female,47,Thika,Gold,2025-03-31,asullivan@example.net
8869,Male,67,Eldoret,Gold,2023-07-07,solomonsamantha@example.net
8870,Female,40,Kisumu,Silver,2022-12-15,grimesteresa@example.com
8871,Female,19,Eldoret,Gold,2024-12-01,angel44@example.net
8872,Female,21,Kisumu,Silver,2025-08-11,maryfleming@example.com
8873,Male,37,Malindi,Silver,2023-04-21,simsamy@example.com
8874,Male,67,Kisumu,Bronze,2024-03-28,oscar91@example.com
8875,Male,42,Thika,Bronze,2024-02-09,brittanycampbell@example.org
8876,Female,48,Thika,Gold,2025-07-23,millersherry@example.com
8877,Male,69,Thika,Silver,2025-02-24,casey01@example.org
8878,Male,67,Nakuru,Silver,2024-11-07,murrayryan@example.com
8879,Female,51,Malindi,Bronze,2025-04-28,hermannathan@example.org
8880,Male,44,Kisumu,Bronze,2023-01-24,serranosean@example.org
8881,Female,24,Mombasa,Silver,2024-11-13,travisdelgado@example.net
8882,Male,54,Kisumu,Bronze,2023-05-22,cody99@example.org
8883,Female,32,Mombasa,Silver,2023-05-03,egilbert@example.net
8884,Female,35,Nakuru,Silver,2022-12-23,gturner@example.com
8885,Male,41,Malindi,Silver,2024-07-21,stewartandrea@example.com
8886,Female,19,Nairobi,Bronze,2025-12-21,nicoleallen@example.com
8887,Female,61,Thika,Gold,2025-10-18,dixonjake@example.net
8888,Male,22,Nairobi,Bronze,2022-05-03,qtate@example.com
8889,Female,34,Nairobi,Gold,2025-10-19,stephensanders@example.net
8890,Female,22,Nakuru,Silver,2025-10-15,amanda98@example.com
8891,Female,46,Malindi,Silver,2022-10-05,cameronward@example.net
8892,Male,64,Eldoret,Gold,2025-05-26,halesandra@example.com
8893,Female,28,Malindi,Silver,2026-02-01,clarkbobby@example.org
8894,Female,34,Nakuru,Bronze,2024-07-01,jimenezlarry@example.com
8895,Male,30,Malindi,Silver,2024-03-29,tlutz@example.com
8896,Female,33,Nakuru,Bronze,2025-01-28,darrell26@example.org
8897,Male,67,Eldoret,Bronze,2026-02-20,sabrinacampbell@example.com
8898,Male,51,Thika,Bronze,2025-05-18,kobrien@example.net
8899,Female,19,Eldoret,Silver,2024-11-04,johnsonanthony@example.org
8900,Female,69,Nairobi,Silver,2026-01-29,nyoung@example.org
8901,Female,40,Nairobi,Bronze,2022-06-17,orrjoseph@example.com
8902,Female,21,Nairobi,Silver,2024-11-13,christianfarmer@example.net
8903,Female,42,Nairobi,Bronze,2023-06-29,ecruz@example.net
8904,Female,45,Nairobi,Bronze,2025-04-09,johnlewis@example.com
8905,Male,49,Nakuru,Silver,2022-07-31,brian99@example.com
8906,Male,31,Nakuru,Silver,2022-03-23,ysmith@example.com
8907,Male,38,Mombasa,Gold,2022-08-09,crystal60@example.com
8908,Female,59,Eldoret,Bronze,2023-10-17,duanecastillo@example.net
8909,Female,49,Nakuru,Silver,2025-09-25,kristina54@example.org
8910,Male,56,Mombasa,Gold,2023-12-27,anitashelton@example.net
8911,Male,55,Nairobi,Gold,2025-12-07,daniellechambers@example.org
8912,Female,32,Thika,Bronze,2023-06-14,nrasmussen@example.org
8913,Female,23,Kisumu,Silver,2022-08-14,gmalone@example.com
8914,Female,38,Nairobi,Gold,2024-03-11,khorton@example.net
8915,Female,41,Thika,Silver,2024-02-23,tyler91@example.org
8916,Male,42,Eldoret,Gold,2023-03-28,darlene25@example.com
8917,Female,68,Kisumu,Bronze,2026-03-10,simpsonjason@example.org
8918,Female,25,Mombasa,Gold,2023-05-13,doughertyteresa@example.org
8919,Female,44,Nakuru,Gold,2024-07-22,bushmargaret@example.com
8920,Male,18,Thika,Silver,2024-12-08,ysimpson@example.com
8921,Male,33,Kisumu,Gold,2023-10-21,gsandoval@example.net
8922,Female,70,Nakuru,Silver,2024-01-07,jessica09@example.com
8923,Female,54,Nakuru,Bronze,2022-04-21,terri49@example.net
8924,Female,22,Nairobi,Gold,2025-10-19,sherri72@example.com
8925,Female,36,Malindi,Bronze,2025-02-10,moorekeith@example.org
8926,Male,57,Nakuru,Bronze,2024-12-25,brooksryan@example.org
8927,Male,48,Thika,Silver,2023-09-08,rogerschristopher@example.net
8928,Female,45,Nakuru,Bronze,2026-01-14,newtonkelly@example.com
8929,Female,51,Thika,Gold,2024-07-04,elizabeth50@example.com
8930,Female,62,Nairobi,Bronze,2023-01-05,ltownsend@example.net
8931,Male,41,Kisumu,Silver,2025-04-20,amandagonzalez@example.com
8932,Male,64,Malindi,Bronze,2022-12-22,charlene77@example.net
8933,Male,18,Nairobi,Silver,2023-01-09,whitejohn@example.com
8934,Female,40,Malindi,Silver,2025-11-03,farrellkaren@example.org
8935,Male,22,Nakuru,Silver,2022-05-25,hilltimothy@example.com
8936,Female,70,Nairobi,Bronze,2024-07-27,danamarshall@example.net
8937,Female,41,Nakuru,Silver,2024-04-27,erica38@example.com
8938,Male,53,Mombasa,Gold,2024-11-03,klopez@example.com
8939,Female,42,Nakuru,Bronze,2025-06-06,nguyencolleen@example.org
8940,Female,66,Thika,Gold,2023-06-22,lgross@example.net
8941,Female,48,Thika,Gold,2022-12-24,zalexander@example.org
8942,Female,64,Malindi,Bronze,2025-11-19,natasha31@example.org
8943,Female,56,Nairobi,Bronze,2025-01-05,susan64@example.net
8944,Female,54,Eldoret,Gold,2024-02-14,jessica78@example.org
8945,Male,45,Malindi,Bronze,2024-07-31,smithricky@example.org
8946,Female,59,Malindi,Bronze,2024-02-20,timothysmith@example.com
8947,Male,38,Nairobi,Bronze,2023-08-29,jennifer54@example.com
8948,Male,19,Thika,Silver,2023-09-24,russellkimberly@example.com
8949,Male,60,Kisumu,Bronze,2026-02-08,weaverbrian@example.net
8950,Male,46,Thika,Silver,2025-08-26,manuelmartinez@example.org
8951,Male,57,Mombasa,Bronze,2023-07-24,rhodeslinda@example.org
8952,Male,63,Eldoret,Gold,2024-06-21,gwaters@example.net
8953,Male,67,Eldoret,Bronze,2024-07-20,williamthompson@example.org
8954,Male,46,Eldoret,Silver,2025-10-09,derek48@example.com
8955,Female,59,Nairobi,Silver,2022-09-29,kimberly55@example.com
8956,Male,18,Kisumu,Gold,2026-01-01,wilsonallison@example.org
8957,Female,35,Malindi,Bronze,2025-11-28,samantha32@example.net
8958,Female,30,Malindi,Silver,2025-07-12,jonesemily@example.net
8959,Female,22,Malindi,Gold,2023-05-09,robert22@example.com
8960,Female,57,Eldoret,Gold,2024-06-25,rbrewer@example.com
8961,Male,57,Nakuru,Silver,2023-07-28,rsmith@example.com
8962,Female,20,Kisumu,Bronze,2024-05-14,george82@example.org
8963,Male,23,Eldoret,Silver,2025-01-06,fschaefer@example.net
8964,Female,37,Nairobi,Silver,2025-02-06,umunoz@example.net
8965,Male,54,Nairobi,Bronze,2025-02-28,casemary@example.com
8966,Male,35,Malindi,Gold,2023-04-13,johnathan78@example.net
8967,Male,31,Thika,Gold,2023-12-04,browndanielle@example.net
8968,Female,41,Kisumu,Gold,2026-01-08,rpayne@example.net
8969,Female,64,Nairobi,Gold,2023-11-05,carriestein@example.org
8970,Male,53,Eldoret,Gold,2022-07-04,nthomas@example.net
8971,Female,52,Nairobi,Bronze,2024-08-18,joannenavarro@example.com
8972,Male,52,Kisumu,Bronze,2022-09-18,migueltorres@example.com
8973,Male,47,Malindi,Silver,2025-10-14,cjohnson@example.net
8974,Female,25,Thika,Bronze,2023-10-29,michaelhiggins@example.org
8975,Male,44,Malindi,Silver,2026-02-24,michaelkim@example.org
8976,Male,39,Thika,Gold,2023-01-23,parkersamuel@example.com
8977,Female,59,Nairobi,Gold,2024-08-06,ashley76@example.net
8978,Female,45,Kisumu,Silver,2025-01-31,jocelynkelly@example.org
8979,Male,69,Eldoret,Gold,2026-01-18,dhunt@example.org
8980,Male,24,Thika,Gold,2022-11-15,oliviagrant@example.net
8981,Male,51,Mombasa,Silver,2022-08-01,blackchristopher@example.org
8982,Male,36,Kisumu,Gold,2023-11-12,joshua14@example.com
8983,Male,67,Mombasa,Silver,2023-03-30,uyoder@example.net
8984,Female,18,Mombasa,Bronze,2025-08-16,seanbryant@example.net
8985,Male,50,Eldoret,Bronze,2022-12-18,lloydchad@example.net
8986,Male,31,Kisumu,Gold,2022-04-23,richardssharon@example.com
8987,Male,26,Malindi,Bronze,2023-02-13,dennis15@example.net
8988,Male,52,Nairobi,Silver,2022-11-05,staylor@example.net
8989,Male,62,Thika,Bronze,2025-10-29,medinakenneth@example.com
8990,Male,59,Thika,Silver,2022-05-23,cnichols@example.org
8991,Male,25,Thika,Gold,2023-01-06,tonya03@example.net
8992,Male,51,Thika,Silver,2024-07-04,shanehicks@example.org
8993,Male,22,Kisumu,Gold,2024-12-19,greendebbie@example.net
8994,Female,22,Eldoret,Gold,2022-11-01,michelle79@example.net
8995,Male,55,Kisumu,Gold,2024-09-28,dcarr@example.com
8996,Female,54,Nairobi,Bronze,2025-12-03,samanthamartin@example.net
8997,Female,30,Mombasa,Gold,2025-07-04,linda38@example.org
8998,Female,50,Thika,Bronze,2022-04-11,djordan@example.org
8999,Female,41,Nairobi,Gold,2026-01-03,goodwinkimberly@example.org
9000,Female,30,Eldoret,Gold,2023-10-05,heather38@example.net
9001,Female,35,Thika,Silver,2022-09-02,janicepowers@example.org
9002,Male,39,Mombasa,Silver,2026-01-04,william04@example.net
9003,Male,42,Thika,Bronze,2022-08-18,andrew17@example.net
9004,Male,54,Nairobi,Bronze,2024-09-02,smedina@example.net
9005,Female,52,Kisumu,Silver,2023-01-19,melissachandler@example.org
9006,Male,66,Kisumu,Gold,2025-08-17,ericanielsen@example.org
9007,Male,57,Kisumu,Gold,2023-08-21,wmerritt@example.com
9008,Male,43,Thika,Gold,2023-10-13,stephanieevans@example.com
9009,Female,22,Mombasa,Gold,2025-06-24,michaelmarquez@example.com
9010,Male,35,Nakuru,Bronze,2022-10-15,freemanashley@example.com
9011,Female,29,Eldoret,Bronze,2023-06-25,williamkim@example.net
9012,Female,69,Nairobi,Silver,2024-10-28,daniel94@example.org
9013,Female,19,Nairobi,Gold,2024-01-23,jennifer39@example.org
9014,Male,66,Eldoret,Bronze,2023-09-03,vwilliams@example.net
9015,Male,22,Nairobi,Silver,2025-09-15,douglashernandez@example.org
9016,Male,55,Kisumu,Gold,2022-11-12,lawrencelauren@example.net
9017,Female,36,Kisumu,Bronze,2023-11-03,seanarmstrong@example.net
9018,Female,41,Thika,Silver,2024-10-16,carlosjohnson@example.org
9019,Male,67,Kisumu,Gold,2023-07-21,christinalawrence@example.com
9020,Female,51,Mombasa,Gold,2023-07-15,xmelendez@example.org
9021,Female,61,Nairobi,Bronze,2023-06-07,batessharon@example.org
9022,Male,43,Thika,Gold,2024-10-20,leslierodriguez@example.com
9023,Male,30,Mombasa,Bronze,2026-01-14,fieldsadam@example.org
9024,Male,47,Kisumu,Bronze,2025-01-08,tracylogan@example.net
9025,Female,31,Mombasa,Silver,2023-04-13,patkins@example.com
9026,Male,43,Malindi,Bronze,2023-05-14,jacksonjohn@example.com
9027,Female,18,Eldoret,Gold,2024-01-03,oleon@example.com
9028,Female,18,Mombasa,Silver,2025-06-28,baileyhale@example.org
9029,Male,59,Nakuru,Gold,2023-03-08,sharpscott@example.org
9030,Female,42,Nairobi,Gold,2023-08-25,carlos68@example.net
9031,Male,28,Thika,Gold,2025-07-11,stevenwatts@example.net
9032,Male,32,Nakuru,Silver,2023-05-12,anna23@example.com
9033,Male,39,Kisumu,Bronze,2025-07-27,kimberlyhayes@example.net
9034,Male,47,Malindi,Silver,2025-04-13,flynnwilliam@example.net
9035,Male,45,Kisumu,Bronze,2022-11-03,jonathanjenkins@example.com
9036,Female,43,Mombasa,Silver,2024-10-26,melissa43@example.com
9037,Female,35,Thika,Gold,2022-06-20,duranrenee@example.org
9038,Female,30,Mombasa,Gold,2024-12-07,caseyamanda@example.org
9039,Male,39,Thika,Bronze,2026-01-05,jason64@example.org
9040,Female,43,Nakuru,Gold,2023-07-15,perezrebecca@example.org
9041,Male,52,Eldoret,Bronze,2025-07-30,wbarajas@example.net
9042,Male,48,Mombasa,Silver,2025-06-02,burgessmichael@example.net
9043,Female,53,Thika,Gold,2022-05-17,jenniferwalker@example.net
9044,Male,63,Eldoret,Bronze,2024-05-08,erik27@example.net
9045,Male,47,Thika,Silver,2024-10-13,allencooley@example.net
9046,Female,41,Thika,Bronze,2024-09-29,alexisjackson@example.org
9047,Male,66,Eldoret,Silver,2023-10-25,vreese@example.org
9048,Female,68,Nairobi,Silver,2024-03-27,wilsonscott@example.net
9049,Female,52,Malindi,Gold,2024-09-07,robert80@example.com
9050,Female,65,Kisumu,Silver,2026-03-16,smckinney@example.com
9051,Female,30,Mombasa,Gold,2022-04-20,sharris@example.net
9052,Female,35,Nakuru,Silver,2025-06-12,dalegray@example.org
9053,Female,39,Nairobi,Gold,2023-03-09,xwilkinson@example.com
9054,Female,70,Mombasa,Gold,2024-02-20,whiteheadkristen@example.org
9055,Male,70,Kisumu,Bronze,2023-07-29,pamelamitchell@example.com
9056,Female,48,Malindi,Gold,2024-10-14,chamberstony@example.org
9057,Female,46,Malindi,Gold,2025-08-03,walshlaura@example.com
9058,Male,26,Thika,Silver,2024-03-22,troberson@example.com
9059,Male,66,Kisumu,Silver,2025-04-23,charles52@example.org
9060,Female,27,Nakuru,Gold,2023-08-21,randallfaith@example.org
9061,Female,21,Nakuru,Bronze,2022-04-27,wesleygoodman@example.com
9062,Female,19,Mombasa,Bronze,2024-12-31,fletcherpaul@example.org
9063,Female,23,Kisumu,Silver,2025-10-11,morrisjoseph@example.net
9064,Female,46,Malindi,Gold,2025-10-27,alvarezlisa@example.net
9065,Male,36,Nakuru,Silver,2022-07-07,juliejimenez@example.net
9066,Female,20,Nairobi,Silver,2023-03-18,edward33@example.org
9067,Female,36,Kisumu,Gold,2023-10-08,garrisonfelicia@example.com
9068,Male,69,Nakuru,Gold,2022-03-22,amandagomez@example.com
9069,Female,22,Mombasa,Silver,2022-11-11,bradleylindsey@example.com
9070,Male,53,Mombasa,Bronze,2023-09-15,gvargas@example.org
9071,Female,62,Eldoret,Gold,2025-05-05,utanner@example.net
9072,Male,48,Malindi,Silver,2022-11-27,rwilson@example.com
9073,Male,43,Nairobi,Silver,2023-03-09,dlewis@example.net
9074,Male,41,Nairobi,Silver,2023-12-01,nmccall@example.net
9075,Female,31,Eldoret,Bronze,2023-10-09,parkerjeffery@example.com
9076,Female,44,Nakuru,Gold,2023-10-09,tlopez@example.com
9077,Female,55,Nairobi,Silver,2024-09-01,heather96@example.org
9078,Female,55,Nairobi,Silver,2022-11-18,kenneth96@example.net
9079,Male,35,Mombasa,Bronze,2025-02-16,john89@example.org
9080,Male,36,Malindi,Bronze,2024-04-16,watkinsdavid@example.net
9081,Male,43,Nairobi,Bronze,2024-08-07,vincentfrancis@example.org
9082,Male,21,Nakuru,Silver,2022-11-09,jasonwolfe@example.net
9083,Male,68,Nakuru,Bronze,2024-01-26,john75@example.org
9084,Female,29,Nairobi,Silver,2022-08-20,michelleschaefer@example.org
9085,Female,48,Malindi,Silver,2024-10-07,christophergordon@example.org
9086,Male,53,Nakuru,Gold,2023-02-13,jessicadecker@example.net
9087,Male,41,Nakuru,Silver,2026-02-01,kmills@example.com
9088,Male,68,Mombasa,Bronze,2022-05-02,kortiz@example.org
9089,Female,45,Nakuru,Gold,2023-09-09,zachary35@example.net
9090,Female,69,Nairobi,Bronze,2023-11-13,coffeyashley@example.net
9091,Female,61,Malindi,Gold,2024-04-30,thomas80@example.com
9092,Male,28,Nairobi,Silver,2023-12-15,pjohnston@example.org
9093,Male,52,Nairobi,Silver,2022-06-27,obest@example.org
9094,Female,31,Eldoret,Gold,2025-01-11,julie87@example.org
9095,Male,24,Kisumu,Gold,2026-01-09,larrystone@example.com
9096,Male,31,Kisumu,Bronze,2022-11-24,tami45@example.com
9097,Female,50,Kisumu,Silver,2024-01-01,zacharyjohnson@example.org
9098,Female,55,Thika,Silver,2024-02-13,bsanford@example.org
9099,Male,53,Malindi,Silver,2025-10-22,vgarcia@example.com
9100,Male,40,Mombasa,Bronze,2022-10-05,qlee@example.net
9101,Female,58,Nakuru,Gold,2023-12-20,qoliver@example.com
9102,Male,23,Mombasa,Silver,2023-11-19,james05@example.com
9103,Female,44,Thika,Bronze,2025-11-24,vwelch@example.net
9104,Male,68,Nakuru,Silver,2023-09-24,copelandjoseph@example.com
9105,Female,34,Mombasa,Silver,2024-08-27,christopherwillis@example.com
9106,Male,24,Thika,Gold,2024-01-10,sydney54@example.com
9107,Male,25,Nakuru,Bronze,2024-01-30,brookemiller@example.org
9108,Female,66,Kisumu,Silver,2022-11-13,obrennan@example.org
9109,Female,70,Mombasa,Bronze,2025-05-10,marshjohn@example.com
9110,Male,26,Thika,Gold,2023-06-23,amberhoffman@example.org
9111,Female,50,Thika,Silver,2024-05-21,eedwards@example.com
9112,Male,35,Thika,Gold,2022-05-12,singhcrystal@example.com
9113,Female,42,Malindi,Silver,2024-06-27,qrogers@example.com
9114,Female,59,Malindi,Bronze,2022-06-04,brian94@example.com
9115,Female,26,Mombasa,Gold,2024-07-31,josephjuarez@example.com
9116,Male,44,Malindi,Bronze,2023-01-27,jdillon@example.com
9117,Female,50,Malindi,Bronze,2025-09-16,mcphersonjonathan@example.com
9118,Female,33,Thika,Gold,2024-08-08,mitchell89@example.com
9119,Female,61,Thika,Bronze,2023-05-14,eterry@example.com
9120,Female,43,Kisumu,Bronze,2024-12-13,evelyn68@example.com
9121,Female,54,Nakuru,Silver,2024-12-12,nphillips@example.net
9122,Female,56,Thika,Silver,2023-05-10,douglas15@example.com
9123,Female,30,Mombasa,Bronze,2023-06-08,laurahamilton@example.net
9124,Male,41,Nairobi,Silver,2024-01-24,chelseabarber@example.org
9125,Female,50,Malindi,Silver,2023-02-06,brittany35@example.net
9126,Male,43,Eldoret,Gold,2025-11-12,christopherwagner@example.org
9127,Male,36,Thika,Gold,2024-11-01,shannon56@example.com
9128,Male,63,Kisumu,Gold,2025-07-02,ppearson@example.org
9129,Male,22,Malindi,Gold,2025-04-11,ibrown@example.org
9130,Female,38,Kisumu,Bronze,2024-11-22,jacobadkins@example.org
9131,Female,31,Kisumu,Bronze,2024-09-11,joshua25@example.org
9132,Male,68,Thika,Bronze,2023-10-29,vazquezmaria@example.org
9133,Male,41,Eldoret,Gold,2022-10-23,wcox@example.com
9134,Female,46,Eldoret,Silver,2026-01-01,seannavarro@example.net
9135,Male,62,Eldoret,Silver,2023-12-23,eberger@example.net
9136,Male,40,Kisumu,Gold,2023-08-25,erikastewart@example.com
9137,Female,32,Thika,Gold,2024-12-30,daniel64@example.org
9138,Female,64,Nakuru,Bronze,2024-11-04,annettetodd@example.com
9139,Male,47,Nairobi,Silver,2022-08-06,david18@example.net
9140,Female,57,Eldoret,Silver,2023-03-26,rhuynh@example.net
9141,Male,66,Mombasa,Gold,2024-09-05,noah42@example.com
9142,Male,67,Nairobi,Gold,2024-04-02,kennethbennett@example.org
9143,Female,62,Eldoret,Silver,2023-01-14,rileyemily@example.com
9144,Male,18,Nakuru,Silver,2025-07-11,wilsonjohnny@example.org
9145,Male,64,Mombasa,Silver,2022-06-23,tonyvasquez@example.org
9146,Female,27,Nakuru,Gold,2022-07-26,sean54@example.com
9147,Male,32,Malindi,Bronze,2023-10-11,fjones@example.net
9148,Male,24,Thika,Bronze,2022-04-06,jonathan87@example.org
9149,Female,22,Mombasa,Bronze,2024-09-18,dbenson@example.org
9150,Male,27,Eldoret,Bronze,2024-06-01,ostephens@example.org
9151,Male,56,Nakuru,Silver,2023-11-16,alexandragonzalez@example.net
9152,Male,22,Malindi,Gold,2025-03-16,matthew21@example.net
9153,Female,50,Malindi,Bronze,2025-12-09,bwaters@example.com
9154,Female,24,Thika,Bronze,2023-06-05,cgonzalez@example.net
9155,Female,34,Thika,Gold,2022-04-02,peterslynn@example.com
9156,Female,42,Thika,Silver,2023-12-03,yweaver@example.org
9157,Female,53,Nakuru,Bronze,2025-05-18,carrollalexis@example.com
9158,Female,58,Malindi,Silver,2025-09-27,granttimothy@example.com
9159,Female,19,Nairobi,Gold,2024-05-08,joshua99@example.com
9160,Male,54,Eldoret,Silver,2023-06-26,stephensjessica@example.com
9161,Female,62,Thika,Bronze,2026-03-13,juliebecker@example.net
9162,Female,54,Thika,Gold,2022-05-31,bryanjohn@example.net
9163,Female,39,Eldoret,Silver,2022-04-20,katrinabennett@example.net
9164,Male,67,Eldoret,Bronze,2023-07-29,christina02@example.net
9165,Male,55,Mombasa,Bronze,2024-02-25,stephenbass@example.com
9166,Female,19,Kisumu,Bronze,2022-07-18,jbecker@example.org
9167,Female,55,Kisumu,Bronze,2025-05-11,nicole74@example.net
9168,Female,61,Kisumu,Silver,2024-02-18,pricejohn@example.org
9169,Female,53,Eldoret,Silver,2023-08-06,william89@example.com
9170,Male,26,Nairobi,Silver,2022-09-15,johngallegos@example.com
9171,Female,64,Kisumu,Gold,2026-02-13,uhayes@example.com
9172,Female,42,Mombasa,Gold,2025-08-16,todd96@example.org
9173,Female,62,Eldoret,Silver,2025-03-09,westkara@example.org
9174,Male,45,Malindi,Silver,2023-02-22,cohenmark@example.com
9175,Female,58,Eldoret,Bronze,2024-05-12,lopezjason@example.org
9176,Female,45,Thika,Gold,2024-10-20,danny65@example.org
9177,Male,48,Eldoret,Bronze,2024-12-16,jennifer92@example.net
9178,Male,61,Eldoret,Bronze,2023-06-01,brianshea@example.org
9179,Male,42,Malindi,Gold,2024-11-04,kirkaustin@example.com
9180,Male,57,Eldoret,Gold,2024-01-21,nelsonstacey@example.org
9181,Female,45,Nakuru,Bronze,2024-12-18,afrost@example.net
9182,Male,22,Thika,Gold,2023-12-25,robert67@example.org
9183,Female,42,Nairobi,Gold,2024-10-22,mark76@example.net
9184,Female,34,Mombasa,Bronze,2025-12-01,iboone@example.org
9185,Female,65,Malindi,Silver,2024-06-08,adam87@example.com
9186,Male,35,Thika,Silver,2023-08-25,brendawalters@example.org
9187,Male,44,Thika,Gold,2023-11-23,reedcasey@example.com
9188,Female,30,Nairobi,Bronze,2024-07-27,anita07@example.net
9189,Female,35,Nakuru,Gold,2024-04-29,nicholasfuller@example.org
9190,Male,40,Mombasa,Gold,2025-12-08,mchandler@example.org
9191,Male,64,Kisumu,Bronze,2025-07-17,ramirezrachel@example.com
9192,Female,51,Kisumu,Bronze,2024-07-07,eric07@example.com
9193,Female,35,Thika,Gold,2023-03-15,zachary81@example.com
9194,Female,38,Malindi,Silver,2024-12-08,melissa37@example.com
9195,Male,39,Kisumu,Silver,2022-04-22,robertschmidt@example.com
9196,Female,29,Nakuru,Bronze,2024-06-03,kaylaavery@example.org
9197,Male,63,Malindi,Bronze,2023-03-14,penny00@example.org
9198,Male,61,Mombasa,Gold,2023-10-02,casey12@example.org
9199,Male,69,Thika,Bronze,2025-11-02,egutierrez@example.org
9200,Female,59,Kisumu,Gold,2024-03-08,annswanson@example.net
9201,Male,50,Kisumu,Bronze,2022-08-27,schneiderwalter@example.net
9202,Male,63,Nakuru,Silver,2025-07-02,marchinton@example.com
9203,Female,52,Kisumu,Silver,2023-08-07,christine75@example.net
9204,Female,66,Nakuru,Silver,2022-05-31,riley88@example.com
9205,Male,20,Malindi,Gold,2024-10-04,mirandateresa@example.com
9206,Female,32,Thika,Bronze,2024-10-31,smithsteve@example.org
9207,Male,43,Malindi,Bronze,2026-02-22,hperez@example.net
9208,Female,25,Mombasa,Gold,2025-03-27,smithleslie@example.com
9209,Male,38,Nairobi,Bronze,2024-02-04,mallorygarcia@example.com
9210,Male,40,Thika,Bronze,2025-03-28,gibsontheresa@example.net
9211,Female,58,Nairobi,Bronze,2025-05-18,john25@example.org
9212,Female,62,Nakuru,Gold,2023-04-06,omueller@example.net
9213,Female,18,Malindi,Gold,2025-11-04,dalewelch@example.com
9214,Male,28,Thika,Gold,2024-07-11,meganwebb@example.net
9215,Female,29,Nakuru,Bronze,2022-08-29,powerslynn@example.org
9216,Female,36,Malindi,Silver,2025-05-13,deborahmitchell@example.com
9217,Male,39,Eldoret,Silver,2023-11-26,kelly26@example.org
9218,Female,39,Eldoret,Gold,2025-09-02,josephyoung@example.net
9219,Male,49,Kisumu,Silver,2024-08-23,mneal@example.net
9220,Female,59,Malindi,Silver,2024-05-24,mary44@example.com
9221,Male,30,Thika,Silver,2022-12-06,marygarcia@example.net
9222,Female,38,Mombasa,Gold,2025-12-20,justin05@example.net
9223,Male,33,Nakuru,Gold,2024-03-20,alicia08@example.com
9224,Female,40,Nakuru,Silver,2025-09-27,gonzalezjoshua@example.org
9225,Male,49,Thika,Gold,2022-08-31,christopher05@example.net
9226,Male,67,Nakuru,Bronze,2024-03-25,benjaminchloe@example.net
9227,Female,41,Thika,Bronze,2024-11-29,emilycrawford@example.com
9228,Male,43,Malindi,Bronze,2023-04-10,vstrong@example.org
9229,Female,66,Thika,Bronze,2022-03-24,daniellevalenzuela@example.net
9230,Male,41,Thika,Bronze,2022-12-26,rmartinez@example.com
9231,Male,30,Thika,Bronze,2022-11-19,simonalexis@example.org
9232,Male,30,Eldoret,Bronze,2022-08-30,rodgersemily@example.org
9233,Female,35,Malindi,Gold,2024-10-11,ramirezmark@example.com
9234,Male,42,Nairobi,Gold,2024-02-05,hayleyclark@example.com
9235,Female,42,Nairobi,Gold,2025-08-23,dawnburton@example.com
9236,Male,29,Malindi,Bronze,2023-01-02,xsmith@example.net
